,highway,cycleway,surface,maxspeed,length,lanes,oneway,width,centrality,geometry,index,grid_index
598,1.006211178,,1.08695652,,16.025,,0.29503105500000004,,0.285714284,"LINESTRING (11.3958349 47.2583039, 11.3960466 47.2583151)",53.47826138173913,55.55600151347802
599,1.006211178,,1.08695652,,61.528999999999996,,0.29503105500000004,,0.357142855,"LINESTRING (11.3958349 47.2583039, 11.3957295 47.2582996, 11.3954242 47.2582866, 11.3950204 47.2582881)",54.90683281888199,55.55600151347802
600,1.006211178,,1.08695652,,16.025,,0.29503105500000004,,0.357142855,"LINESTRING (11.3960466 47.2583151, 11.3958349 47.2583039)",54.90683281888199,55.55600151347802
601,1.006211178,,1.08695652,,66.732,,0.5900621100000001,,0.357142855,"LINESTRING (11.3960466 47.2583151, 11.3962934 47.2582963, 11.3964677 47.2582561, 11.3967825 47.258187, 11.3969018 47.2581735)",60.80745398968944,55.55600151347802
602,1.006211178,,1.08695652,1.326086958,24.627,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3968016 47.2589993, 11.3967931 47.2587779)",66.28571498742858,55.55600151347802
603,1.341614904,,1.08695652,,26.367,,0.5900621100000001,,0.21428571300000002,"LINESTRING (11.3968016 47.2589993, 11.3966132 47.2587996)",64.65838571590062,55.55600151347802
604,1.006211178,,1.08695652,1.326086958,12.9,,0.29503105500000004,,0.285714284,"LINESTRING (11.3968016 47.2589993, 11.3968031 47.2590449, 11.3968154 47.2591148)",64.000000688,55.55600151347802
605,1.006211178,,1.08695652,1.326086958,67.988,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3969018 47.2581735, 11.3968774 47.2582827, 11.3968386 47.2584232, 11.3967867 47.258611, 11.3967885 47.25867, 11.3967931 47.2587779)",67.42857213714285,55.55600151347802
606,1.006211178,0.208074534,1.08695652,1.326086958,83.726,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3969018 47.2581735, 11.3969154 47.2581052, 11.3969676 47.2579168, 11.3970431 47.257731, 11.3971219 47.2575886, 11.397214 47.257455)",58.01242297614907,55.55600151347802
607,1.341614904,,1.08695652,,111.227,,0.5900621100000001,,0.42857142600000003,"LINESTRING (11.3969018 47.2581735, 11.3970352 47.2581985, 11.3975248 47.258273, 11.3982359 47.2583812, 11.398336 47.2584026)",68.94410002732918,55.55600151347802
608,1.341614904,,1.08695652,,73.322,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.398336 47.2584026, 11.3984077 47.2590602)",63.04347885652174,55.55600151347802
609,1.341614904,,1.08695652,,53.202999999999996,,0.29503105500000004,,0.285714284,"LINESTRING (11.398336 47.2584026, 11.3984659 47.2581228, 11.3985106 47.2579402)",60.186335982236024,55.55600151347802
610,1.341614904,,1.08695652,,86.397,,0.5900621100000001,,0.357142855,"LINESTRING (11.398336 47.2584026, 11.3984293 47.25841, 11.3992655 47.258366, 11.39935 47.2583652, 11.3994776 47.2583682)",67.51552859018634,55.55600151347802
611,1.341614904,,1.08695652,,113.471,,0.29503105500000004,,0.357142855,"LINESTRING (11.391844 47.2573055, 11.3903405 47.2572977)",61.61490741937888,55.55600151347802
612,1.006211178,,1.08695652,,63.737,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.391844 47.2573055, 11.3918465 47.2567323)",57.7639756931677,55.55600151347802
613,1.006211178,,1.08695652,,38.508,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.391844 47.2573055, 11.3918401 47.2576518)",57.7639756931677,55.55600151347802
614,1.341614904,,1.08695652,,90.137,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.391844 47.2573055, 11.3919051 47.2573068, 11.3929638 47.2573326, 11.3930376 47.2573345)",63.04347885652174,55.55600151347802
615,1.341614904,,1.08695652,,39.176,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3918318 47.258491, 11.3919627 47.2584886, 11.3923508 47.2584835)",64.4720502936646,55.55600151347802
616,1.341614904,,1.08695652,,22.9,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3918318 47.258491, 11.3916887 47.2584886, 11.3915285 47.2584849)",64.4720502936646,55.55600151347802
617,1.006211178,,1.08695652,,93.31700000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3918318 47.258491, 11.3918318 47.2583915, 11.3918401 47.2576518)",57.7639756931677,55.55600151347802
618,1.006211178,,1.08695652,,67.451,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3918318 47.258491, 11.3918315 47.2585882, 11.3918279 47.2590976)",57.7639756931677,55.55600151347802
619,1.341614904,,1.08695652,1.704968946,150.11,0.978260868,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3918192 47.2602773, 11.3918008 47.260278, 11.3916826 47.2602825, 11.3912096 47.2603006, 11.3911458 47.260303, 11.3904542 47.2603295, 11.3900001 47.2603469, 11.3899464 47.260349, 11.3898332 47.2603533)",78.75776481175981,55.55600151347802
620,1.341614904,1.8726708060000001,1.08695652,,106.36399999999999,,0.5900621100000001,,0.357142855,"LINESTRING (11.3918192 47.2602773, 11.3919064 47.2602423, 11.3929152 47.2596771)",83.97515612770188,55.55600151347802
621,1.006211178,,1.08695652,,43.717999999999996,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3918192 47.2602773, 11.3917954 47.260359, 11.3917068 47.260663)",56.335404256024844,55.55600151347802
622,1.006211178,,1.08695652,,53.863,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3918192 47.2602773, 11.3918202 47.2601778, 11.3918229 47.2597929)",56.335404256024844,55.55600151347802
623,1.341614904,,1.08695652,,26.498,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3900231 47.2584411, 11.3901948 47.2584538, 11.3903731 47.258458)",64.4720502936646,55.55600151347802
624,1.341614904,,1.08695652,,45.434,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3900231 47.2584411, 11.3898167 47.2584207, 11.3894253 47.2583934)",64.4720502936646,55.55600151347802
625,1.341614904,,1.08695652,,246.625,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3900231 47.2584411, 11.3900044 47.2582925, 11.3899458 47.2576501, 11.3899427 47.2576157, 11.3899299 47.257299, 11.389928 47.2571842, 11.3899094 47.2563814, 11.3898399 47.2562325)",64.4720502936646,55.55600151347802
626,1.341614904,,1.08695652,,108.22500000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3900231 47.2584411, 11.390033 47.2585342, 11.3899324 47.2594115)",64.4720502936646,55.55600151347802
627,1.341614904,,1.08695652,,104.867,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3883431 47.2582485, 11.3869968 47.258015)",64.4720502936646,55.55600151347802
628,1.341614904,,1.08695652,,96.067,,0.29503105500000004,,0.357142855,"LINESTRING (11.3883431 47.2582485, 11.3882599 47.2573864)",61.61490741937888,55.55600151347802
629,1.341614904,,1.08695652,1.704968946,78.637,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3883431 47.2582485, 11.3882271 47.2589513)",77.71428654857144,55.55600151347802
630,1.341614904,,1.08695652,,83.514,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3883431 47.2582485, 11.388951 47.2583603, 11.3894253 47.2583934)",64.4720502936646,55.55600151347802
631,1.341614904,,1.08695652,,104.867,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3869968 47.258015, 11.3883431 47.2582485)",63.04347885652174,55.55600151347802
632,1.341614904,,1.08695652,,98.52799999999999,,0.5900621100000001,,0.285714284,"LINESTRING (11.3869968 47.258015, 11.3869612 47.258114, 11.3869515 47.25816, 11.3869006 47.2588969)",66.08695715304347,55.55600151347802
633,1.341614904,,1.08695652,,109.575,,0.29503105500000004,,0.357142855,"LINESTRING (11.3869968 47.258015, 11.3870134 47.2579363, 11.3870434 47.2575047, 11.3870637 47.2571435, 11.3870703 47.2570312)",61.61490741937888,55.55600151347802
634,1.341614904,,1.08695652,1.704968946,78.637,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3882271 47.2589513, 11.3883431 47.2582485)",78.85714369828571,55.55600151347802
635,1.341614904,,1.08695652,1.704968946,38.88,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3882271 47.2589513, 11.3881756 47.2592992)",77.71428654857144,55.55600151347802
636,1.341614904,,1.08695652,,100.289,,0.5900621100000001,,0.21428571300000002,"LINESTRING (11.3869006 47.2588969, 11.3882271 47.2589513)",64.65838571590062,55.55600151347802
637,1.341614904,,1.08695652,,157.734,,0.5900621100000001,,0.21428571300000002,"LINESTRING (11.3869006 47.2588969, 11.3868684 47.2593167, 11.3867762 47.2603129)",64.65838571590062,55.55600151347802
638,1.341614904,,1.08695652,1.704968946,38.88,,0.29503105500000004,,0.357142855,"LINESTRING (11.3881756 47.2592992, 11.3882271 47.2589513)",76.57142939885715,55.55600151347802
639,1.341614904,,1.08695652,,133.165,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3881756 47.2592992, 11.3899324 47.2594115)",63.04347885652174,55.55600151347802
640,1.341614904,,1.08695652,1.704968946,112.129,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3881756 47.2592992, 11.3881402 47.2595238, 11.3880098 47.2603013)",78.85714369828571,55.55600151347802
641,1.341614904,,1.08695652,,133.165,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3899324 47.2594115, 11.3881756 47.2592992)",63.04347885652174,55.55600151347802
642,1.341614904,,1.08695652,,108.22500000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3899324 47.2594115, 11.390033 47.2585342, 11.3900231 47.2584411)",64.4720502936646,55.55600151347802
643,1.341614904,,1.08695652,,104.991,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3899324 47.2594115, 11.389842 47.2602695, 11.3898332 47.2603533)",64.4720502936646,55.55600151347802
644,1.341614904,,1.08695652,1.704968946,72.709,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3878864 47.2609498, 11.3880098 47.2603013)",78.85714369828571,55.55600151347802
645,1.341614904,1.8726708060000001,1.08695652,,131.476,,0.5900621100000001,,0.42857142600000003,"LINESTRING (11.3878864 47.2609498, 11.3879706 47.2609567, 11.3895001 47.261082, 11.3896161 47.2610915)",85.11801327741615,55.55600151347802
646,1.006211178,,1.08695652,,71.591,,0.29503105500000004,0.086956522,0.285714284,"LINESTRING (11.3878864 47.2609498, 11.3877874 47.2609425, 11.3869432 47.2608807)",44.17391347408695,55.55600151347802
647,1.341614904,,1.08695652,,83.70400000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3896161 47.2610915, 11.3896351 47.2610268, 11.3898144 47.2604173, 11.3898332 47.2603533)",64.4720502936646,55.55600151347802
648,1.341614904,,1.08695652,,121.812,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3896161 47.2610915, 11.3895935 47.2611703, 11.3893274 47.2620981, 11.3893077 47.2621668)",64.4720502936646,55.55600151347802
649,1.341614904,1.8726708060000001,1.08695652,,145.77,,0.5900621100000001,,0.42857142600000003,"LINESTRING (11.3896161 47.2610915, 11.3897056 47.2610994, 11.3913867 47.2612478, 11.3915311 47.2612631)",85.11801327741615,55.55600151347802
650,1.341614904,,1.08695652,,114.312,,0.5900621100000001,,0.42857142600000003,"LINESTRING (11.387743 47.2619725, 11.3877385 47.2619033, 11.3878864 47.2609498)",68.94410002732918,55.55600151347802
651,1.006211178,,1.08695652,,45.601,,0.5900621100000001,,0.357142855,"LINESTRING (11.387743 47.2619725, 11.3876721 47.2619933, 11.3872483 47.2619388, 11.3871664 47.2619052)",60.80745398968944,55.55600151347802
652,1.341614904,,1.08695652,,121.81199999999998,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3893077 47.2621668, 11.3893274 47.2620981, 11.3895935 47.2611703, 11.3896161 47.2610915)",63.04347885652174,55.55600151347802
653,1.341614904,,1.08695652,,201.031,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3893077 47.2621668, 11.3892908 47.2622259, 11.3888293 47.2638572, 11.3888006 47.2639416)",63.04347885652174,55.55600151347802
654,1.341614904,,1.08695652,,12.551,,0.5900621100000001,,0.357142855,"LINESTRING (11.3893077 47.2621668, 11.3892838 47.2621636, 11.3891854 47.2621504, 11.3891445 47.262145)",67.51552859018634,55.55600151347802
655,1.341614904,,1.08695652,,145.167,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3893077 47.2621668, 11.3894328 47.2621795, 11.3902685 47.2622641, 11.3910456 47.2623343, 11.391194 47.2623523, 11.3912113 47.2623544)",64.4720502936646,55.55600151347802
656,1.341614904,,1.08695652,1.326086958,60.853,0.54347826,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3871594 47.2635689, 11.3867458 47.2638475, 11.3865988 47.2639619)",67.9089034015735,55.55600151347802
657,1.341614904,,1.08695652,1.326086958,10.983,,0.29503105500000004,,0.357142855,"LINESTRING (11.3871594 47.2635689, 11.3871928 47.2635596, 11.3872274 47.2635594, 11.3872996 47.2635728)",70.50931751811181,55.55600151347802
658,1.341614904,,1.08695652,,201.031,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3888006 47.2639416, 11.3888293 47.2638572, 11.3892908 47.2622259, 11.3893077 47.2621668)",64.4720502936646,55.55600151347802
659,1.341614904,,1.08695652,,145.619,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3888006 47.2639416, 11.3893246 47.2640695, 11.3904607 47.264341, 11.3906199 47.2643783)",64.4720502936646,55.55600151347802
660,1.341614904,,1.08695652,,33.549,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3888006 47.2639416, 11.3886582 47.2639067, 11.3883824 47.2638392)",63.04347885652174,55.55600151347802
661,1.006211178,,1.08695652,,107.02600000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3906199 47.2643783, 11.3906242 47.2643641, 11.3906307 47.2643426, 11.3906466 47.2642902, 11.3908922 47.2634337)",57.7639756931677,55.55600151347802
662,1.341614904,,1.08695652,,145.619,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3906199 47.2643783, 11.3904607 47.264341, 11.3893246 47.2640695, 11.3888006 47.2639416)",64.4720502936646,55.55600151347802
663,1.006211178,,1.08695652,,101.02099999999999,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3906199 47.2643783, 11.3905795 47.2644775, 11.3904395 47.2646685, 11.3900401 47.2651951)",57.7639756931677,55.55600151347802
664,1.341614904,,1.08695652,,102.125,,0.29503105500000004,,0.571428568,"LINESTRING (11.3906199 47.2643783, 11.3906351 47.2643817, 11.3906661 47.2643886, 11.3907697 47.2644118, 11.3917523 47.2646553, 11.391892 47.2646916)",65.90062173080744,55.55600151347802
665,1.341614904,,1.08695652,,91.81700000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.391892 47.2646916, 11.3918585 47.2648079, 11.3918484 47.2648423, 11.3917298 47.2652479, 11.3916773 47.2654275, 11.3916564 47.2655017)",64.4720502936646,55.55600151347802
666,1.341614904,,1.08695652,,187.92199999999997,0.978260868,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.391892 47.2646916, 11.3920073 47.2647213, 11.3925218 47.2648527, 11.3926467 47.2648846, 11.3928485 47.2649362, 11.3930442 47.2649862, 11.3933772 47.2650627, 11.3935693 47.2651073, 11.3942416 47.2652503)",67.22981431075776,55.55600151347802
667,1.341614904,,1.08695652,,102.125,,0.29503105500000004,,0.571428568,"LINESTRING (11.391892 47.2646916, 11.3917523 47.2646553, 11.3907697 47.2644118, 11.3906661 47.2643886, 11.3906351 47.2643817, 11.3906199 47.2643783)",65.90062173080744,55.55600151347802
668,1.341614904,,1.08695652,,72.98400000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.391892 47.2646916, 11.3919201 47.2645855, 11.3919302 47.2645468, 11.3920607 47.2640453)",64.4720502936646,55.55600151347802
669,1.006211178,,1.08695652,,13.603,,0.29503105500000004,,0.357142855,"LINESTRING (11.3932645 47.2625406, 11.393443 47.2625577)",54.90683281888199,55.55600151347802
670,1.006211178,,1.08695652,,59.589999999999996,,0.29503105500000004,,0.357142855,"LINESTRING (11.3932645 47.2625406, 11.3931347 47.2625284, 11.3924817 47.26247)",54.90683281888199,55.55600151347802
671,1.341614904,1.8726708060000001,1.08695652,,74.035,,0.5900621100000001,,0.285714284,"LINESTRING (11.3932645 47.2625406, 11.3932814 47.2624689, 11.3933681 47.2620892, 11.3934143 47.2618826)",82.83229897798758,55.55600151347802
672,1.341614904,1.8726708060000001,1.08695652,,116.587,,0.5900621100000001,,0.285714284,"LINESTRING (11.3934884 47.2615616, 11.3935926 47.2615763, 11.3948956 47.2617961, 11.3949889 47.2618111)",82.83229897798758,55.55600151347802
673,1.341614904,1.8726708060000001,1.08695652,,108.18799999999999,,0.5900621100000001,,0.285714284,"LINESTRING (11.3934884 47.2615616, 11.3934983 47.2615206, 11.3936391 47.260978, 11.3936981 47.2606984, 11.3937154 47.2606011)",82.83229897798758,55.55600151347802
674,1.341614904,1.8726708060000001,1.08695652,,55.525,,0.5900621100000001,,0.357142855,"LINESTRING (11.3915311 47.2612631, 11.3916546 47.2612789, 11.392251 47.2613662)",83.97515612770188,55.55600151347802
675,1.006211178,,1.08695652,,123.73100000000001,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3915311 47.2612631, 11.3915107 47.2613274, 11.3913419 47.2618894, 11.3912298 47.2622772, 11.3912113 47.2623544)",57.7639756931677,55.55600151347802
676,1.006211178,,1.08695652,,47.62,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3915311 47.2612631, 11.3915554 47.2611827, 11.3916544 47.2608431)",56.335404256024844,55.55600151347802
677,1.006211178,,1.08695652,,33.149,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3949889 47.2618111, 11.3949048 47.2621037)",56.335404256024844,55.55600151347802
678,1.006211178,,1.08695652,,40.061,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3949889 47.2618111, 11.3950004 47.2617745, 11.3951 47.2614588)",56.335404256024844,55.55600151347802
679,1.341614904,,1.08695652,1.704968946,64.981,,0.29503105500000004,,0.357142855,"LINESTRING (11.3932853 47.2562101, 11.3932304 47.2567933)",76.57142939885715,55.55600151347802
680,0.335403726,,1.08695652,,107.70500000000001,,0.5900621100000001,,0.42857142600000003,"LINESTRING (11.3932853 47.2562101, 11.3926006 47.2561677, 11.3922794 47.2561487, 11.3919099 47.2561177, 11.3918654 47.256114)",48.819876225838506,55.55600151347802
681,0.335403726,,1.08695652,,106.489,0.978260868,0.5900621100000001,,0.285714284,"LINESTRING (11.3946898 47.2563019, 11.3943376 47.2562799, 11.3932853 47.2562101)",52.42236075706831,55.55600151347802
682,1.006211178,,1.08695652,,14.674,,0.29503105500000004,,0.285714284,"LINESTRING (11.3943793 47.2583354, 11.3942874 47.2584517)",53.47826138173913,55.55600151347802
683,1.341614904,,1.08695652,1.704968946,107.318,,0.5900621100000001,,0.285714284,"LINESTRING (11.3943793 47.2583354, 11.3943933 47.2582436, 11.3944514 47.257863, 11.3944625 47.2577902, 11.3944988 47.2575529, 11.3945259 47.2573754)",80.14906918578882,55.55600151347802
684,1.006211178,,1.08695652,,37.727000000000004,,0.29503105500000004,,0.357142855,"LINESTRING (11.3943793 47.2583354, 11.394642 47.2582983, 11.3948734 47.2582921)",54.90683281888199,55.55600151347802
685,1.341614904,,1.08695652,,68.03799999999998,,0.5900621100000001,,0.21428571300000002,"LINESTRING (11.3967815 47.2594069, 11.396844 47.259412, 11.3970199 47.2594811, 11.3971053 47.2595779, 11.3973207 47.2597898, 11.3973389 47.2598051, 11.3973556 47.2598145, 11.3973742 47.2598212, 11.3973917 47.2598243)",64.65838571590062,55.55600151347802
686,1.006211178,,1.08695652,,44.884,,0.5900621100000001,,0.21428571300000002,"LINESTRING (11.3967815 47.2594069, 11.3967312 47.2594928, 11.396514 47.2596923, 11.3964475 47.2597365)",57.95031111540373,55.55600151347802
687,1.341614904,,1.08695652,1.704968946,104.076,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3824979 47.2592922, 11.3835878 47.2587187)",77.71428654857144,55.55600151347802
688,1.341614904,,1.08695652,1.704968946,80.525,,0.29503105500000004,,0.357142855,"LINESTRING (11.3824979 47.2592922, 11.3831559 47.2598623)",76.57142939885715,55.55600151347802
689,1.341614904,,1.08695652,1.704968946,106.363,,0.29503105500000004,,0.357142855,"LINESTRING (11.3824979 47.2592922, 11.3816442 47.2585311)",76.57142939885715,55.55600151347802
690,1.341614904,,1.08695652,1.704968946,89.073,,0.29503105500000004,,0.571428568,"LINESTRING (11.3824979 47.2592922, 11.381683 47.2597205, 11.3815623 47.2597805)",80.000000848,55.55600151347802
691,1.341614904,,1.08695652,1.704968946,80.525,,0.29503105500000004,,0.357142855,"LINESTRING (11.3831559 47.2598623, 11.3824979 47.2592922)",76.57142939885715,55.55600151347802
692,1.341614904,,1.08695652,1.704968946,106.363,,0.29503105500000004,,0.357142855,"LINESTRING (11.3816442 47.2585311, 11.3824979 47.2592922)",76.57142939885715,55.55600151347802
693,1.341614904,,1.08695652,1.704968946,104.076,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3835878 47.2587187, 11.3824979 47.2592922)",77.71428654857144,55.55600151347802
694,1.341614904,,1.08695652,1.704968946,197.27799999999996,1.08695652,0.5900621100000001,,0.357142855,"LINESTRING (11.3835878 47.2587187, 11.3837241 47.2590048, 11.3838229 47.2593479, 11.3838858 47.2595929, 11.3839287 47.2599066, 11.3839873 47.2602134, 11.3840243 47.2603634, 11.3840316 47.2604176, 11.3840465 47.2604607)",82.23602572016564,55.55600151347802
695,0.838509315,,1.08695652,,42.385,,0.29503105500000004,,0.357142855,"LINESTRING (11.3847487 47.2624826, 11.3844007 47.2621834)",51.55279551863353,55.55600151347802
696,0.838509315,,1.08695652,,83.46600000000001,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3847487 47.2624826, 11.3851907 47.262855, 11.3854425 47.2630672)",52.981366955776394,55.55600151347802
697,0.838509315,,1.08695652,,114.122,0.978260868,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3828488 47.2608448, 11.3837839 47.2616514)",59.18012479016149,55.55600151347802
698,1.006211178,,,,59.797,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3828488 47.2608448, 11.382235 47.2611849)",48.033126709730844,55.55600151347802
699,1.341614904,,1.08695652,1.704968946,100.731,0.978260868,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3828488 47.2608448, 11.3830775 47.2607312, 11.3835442 47.2605694, 11.3836513 47.2605427, 11.3840465 47.2604607)",78.75776481175981,55.55600151347802
700,0.838509315,,1.08695652,,153.097,,0.29503105500000004,,0.571428568,"LINESTRING (11.3828488 47.2608448, 11.3827734 47.2607803, 11.3820615 47.2601756, 11.3818416 47.26, 11.3816644 47.2598634, 11.3815623 47.2597805)",55.83850983006211,55.55600151347802
701,1.006211178,,,,19.168,,0.29503105500000004,,0.357142855,"LINESTRING (11.3815623 47.2597805, 11.3813641 47.2598883)",44.22360287734989,55.55600151347802
702,0.838509315,,1.08695652,,67.454,0.54347826,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3815623 47.2597805, 11.3810097 47.2593037)",52.223602978683225,55.55600151347802
703,1.341614904,,1.08695652,1.704968946,89.073,,0.29503105500000004,,0.571428568,"LINESTRING (11.3815623 47.2597805, 11.381683 47.2597205, 11.3824979 47.2592922)",80.000000848,55.55600151347802
704,0.838509315,,1.08695652,,153.097,,0.29503105500000004,,0.571428568,"LINESTRING (11.3815623 47.2597805, 11.3816644 47.2598634, 11.3818416 47.26, 11.3820615 47.2601756, 11.3827734 47.2607803, 11.3828488 47.2608448)",55.83850983006211,55.55600151347802
705,1.341614904,,1.08695652,,68.27799999999999,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3947007 47.264788, 11.3945652 47.2650079, 11.3944409 47.2652264, 11.3943584 47.2652534, 11.3942416 47.2652503)",63.04347885652174,55.55600151347802
706,1.341614904,,1.08695652,,57.858999999999995,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3947007 47.264788, 11.3947261 47.2647246, 11.3947825 47.2645569, 11.394829 47.2643519, 11.394827 47.2642767)",63.04347885652174,55.55600151347802
707,1.341614904,,1.08695652,1.704968946,102.475,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3947007 47.264788, 11.3948063 47.2648029, 11.3960377 47.2649494)",78.85714369828571,55.55600151347802
708,1.341614904,1.8726708060000001,1.08695652,,25.589,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3970904 47.2651004, 11.3970456 47.2649527, 11.397022 47.264875)",81.54037349048447,55.55600151347802
709,1.341614904,,1.08695652,,81.527,,0.29503105500000004,,0.571428568,"LINESTRING (11.3970904 47.2651004, 11.3969321 47.2650528, 11.3960377 47.2649494)",65.90062173080744,55.55600151347802
710,1.341614904,1.8726708060000001,1.08695652,,85.72699999999999,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.3970904 47.2651004, 11.3971341 47.2652435, 11.3972759 47.2657207, 11.3973161 47.265856)",81.54037349048447,55.55600151347802
711,1.341614904,,1.08695652,,69.21799999999999,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3970904 47.2651004, 11.3972442 47.2651491, 11.3973264 47.2651531, 11.3975481 47.2651266, 11.3975731 47.2651236, 11.3979801 47.2650698)",63.04347885652174,55.55600151347802
712,1.341614904,1.8726708060000001,1.08695652,,87.382,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.397022 47.264875, 11.3967885 47.2641053)",80.39751634077018,55.55600151347802
713,1.341614904,1.8726708060000001,1.08695652,,25.589,,0.29503105500000004,,0.49999999700000003,"LINESTRING (11.397022 47.264875, 11.3970456 47.2649527, 11.3970904 47.2651004)",81.54037349048447,55.55600151347802
714,1.509316767,,1.08695652,,77.72399999999999,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.397022 47.264875, 11.3972184 47.2648457, 11.3972929 47.2647841, 11.3974795 47.2647585, 11.3979908 47.2646901)",66.39751615677018,55.55600151347802
715,1.341614904,1.8726708060000001,1.08695652,,42.243,,0.5900621100000001,,0.357142855,"LINESTRING (11.3979908 47.2646901, 11.3979765 47.2649934, 11.3979801 47.2650698)",83.97515612770188,55.55600151347802
716,1.509316767,,1.08695652,,77.72399999999999,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3979908 47.2646901, 11.3974795 47.2647585, 11.3972929 47.2647841, 11.3972184 47.2648457, 11.397022 47.264875)",66.39751615677018,55.55600151347802
717,0.838509315,,0.6521739120000001,,35.875,,0.29503105500000004,,0.285714284,"LINESTRING (11.3979908 47.2646901, 11.3977969 47.2648068, 11.3977671 47.2648248, 11.3976431 47.2649099)",41.42857181714286,55.55600151347802
718,1.341614904,,1.08695652,,3.725,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3916471 47.2655346, 11.3916564 47.2655017)",63.04347885652174,55.55600151347802
719,1.341614904,,1.08695652,,5.775,,0.29503105500000004,,0.357142855,"LINESTRING (11.3916471 47.2655346, 11.3916544 47.2655863)",61.61490741937888,55.55600151347802
720,1.341614904,,1.08695652,,65.387,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3916471 47.2655346, 11.3915203 47.2655099, 11.3908193 47.2653608)",63.04347885652174,55.55600151347802
721,1.341614904,,1.08695652,,61.616,,0.29503105500000004,,0.42857142600000003,"LINESTRING (11.3900401 47.2651951, 11.3908193 47.2653608)",63.04347885652174,55.55600151347802
