,highway,cycleway,surface,maxspeed,weight,lanes,oneway,width,centrality,geometry,centrality_scaled,summation,index
550,0.335403726,,1.08695652,0.94720497,0.003988648439896808,0.978260868,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3888708 47.2489863, 11.3891936 47.2486438, 11.3894235 47.2484072, 11.3895687 47.2482745, 11.3896789 47.248189, 11.3898039 47.2481086, 11.3899135 47.2480465, 11.3900355 47.2479894, 11.3901708 47.2479318, 11.3903234 47.2478801, 11.3904568 47.247846, 11.3907851 47.2477885, 11.3913394 47.2476899, 11.3919011 47.2476031, 11.3924255 47.2475129)",0.428571426,4.071428565,40.714285649999994
551,1.006211178,,,,0.0014091230368653196,,0.29503105500000004,,0.0011542901115813775,"LINESTRING (11.3936456 47.2470605, 11.3937606 47.2470928, 11.3938791 47.2471776, 11.3940333 47.2472853, 11.3941367 47.2473506, 11.3942153 47.2473871, 11.3943093 47.2473988, 11.3944094 47.2474163, 11.3945169 47.2474471, 11.3946118 47.2474864, 11.394715 47.2475433, 11.3949118 47.2476375)",0.642857139,1.9440993720000002,19.44099372
552,1.341614904,,1.08695652,1.326086958,0.0020284307121366104,,0.29503105500000004,,0.0010260356547390022,"LINESTRING (11.3936456 47.2470605, 11.3938072 47.2472184, 11.3941693 47.2475436, 11.3943432 47.2476615, 11.3947202 47.2479044, 11.3949462 47.2480807, 11.395067 47.2482374, 11.3952114 47.2483322)",0.5714285679999999,4.621118005,46.211180049999996
553,0.838509315,,,,0.00011571681568982662,,0.29503105500000004,,0.0010260356547390022,"LINESTRING (11.3936456 47.2470605, 11.3935655 47.2470225, 11.3935415 47.24701)",0.5714285679999999,1.704968938,17.04968938
554,0.335403726,,1.08695652,1.515527952,0.00024938133912951594,0.978260868,0.29503105500000004,,0.0010260356547390022,"LINESTRING (11.3936456 47.2470605, 11.3936989 47.2469603, 11.3937177 47.2469236, 11.393732 47.2468919, 11.3937497 47.2468347)",0.5714285679999999,4.782608689,47.82608689
555,0.335403726,,1.08695652,1.515527952,0.0013317640154757529,0.978260868,0.29503105500000004,,0.0010260356547390022,"LINESTRING (11.3936456 47.2470605, 11.3935249 47.2471694, 11.393408 47.2472582, 11.3933094 47.2473112, 11.3932236 47.2473495, 11.3931402 47.2473807, 11.3930767 47.2473996, 11.393009 47.2474162, 11.3929265 47.2474309, 11.3926773 47.2474742, 11.3924255 47.2475129)",0.5714285679999999,4.782608689,47.82608689
556,0.335403726,,1.08695652,,0.0001301926649225179,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918654 47.256114, 11.3919072 47.2559907)",0.499999997,2.217391298,22.173912979999997
557,1.006211178,,,,0.00024728552724744576,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918654 47.256114, 11.3919719 47.2560896, 11.3921098 47.2560837)",0.499999997,1.8012422300000002,18.0124223
558,1.006211178,,1.08695652,,0.000569170462419883,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918654 47.256114, 11.3918489 47.2561949, 11.3918467 47.2566815)",0.499999997,2.8881987500000004,28.881987500000005
559,0.335403726,,1.08695652,,0.0008166920975325269,0.54347826,0.5900621100000001,,0.0007695267410542516,"LINESTRING (11.3918654 47.256114, 11.391697 47.2560971, 11.3915847 47.2560883, 11.3914802 47.2560858, 11.3914134 47.256085, 11.3912511 47.2560832, 11.39105 47.256088)",0.428571426,2.984472042,29.84472042
560,1.006211178,,1.08695652,,0.00013775122504264617,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3962314 47.2563734, 11.396268 47.2562406)",0.499999997,2.8881987500000004,28.881987500000005
561,0.335403726,,1.08695652,,0.001543941546839208,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3962314 47.2563734, 11.3957593 47.2563706, 11.3951725 47.2563412, 11.3946898 47.2563019)",0.357142855,2.3695652110000003,23.695652110000005
562,1.006211178,,,,0.0003086348365994374,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3962314 47.2563734, 11.39599 47.2563179, 11.3959306 47.2563043)",0.499999997,1.8012422300000002,18.0124223
563,1.341614904,,1.08695652,,0.0005588244395259438,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3962314 47.2563734, 11.3962149 47.2564331, 11.3960962 47.2569156)",0.499999997,3.2236024760000004,32.23602476000001
564,0.335403726,,1.08695652,1.326086958,0.0001437638688934395,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3978238 47.2564961, 11.3978724 47.2563608)",0.428571426,3.472049685,34.72049685
565,0.335403726,,1.08695652,,0.0016231553952643224,0.978260868,0.5900621100000001,,0.0008977811978966269,"LINESTRING (11.3978238 47.2564961, 11.3976413 47.2564174, 11.3975061 47.2563732, 11.3973668 47.2563428, 11.397221 47.2563197, 11.3970832 47.2563145, 11.3969367 47.2563178, 11.3965103 47.2563474, 11.3962314 47.2563734)",0.499999997,3.4906832210000003,34.906832210000005
566,1.006211178,0.208074534,1.08695652,1.326086958,0.0006406126186148925,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3978238 47.2564961, 11.3977861 47.2565776, 11.3976465 47.2568387, 11.397576 47.2569472, 11.3975091 47.2570532)",0.428571426,4.3509316710000006,43.50931671000001
567,0.335403726,,1.08695652,1.326086958,0.0012395762578316302,0.54347826,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3989701 47.2569649, 11.3982457 47.2566959, 11.3980024 47.2565833, 11.3978238 47.2564961)",0.357142855,4.239130429,42.39130429
568,1.341614904,,1.08695652,,0.0006196215077666863,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3995407 47.2589846, 11.3994915 47.258506, 11.3994776 47.2583682)",0.357142855,3.0807453340000004,30.807453340000002
569,1.341614904,,1.08695652,,0.0011355194233842454,,0.5900621100000001,,0.0007695267410542516,"LINESTRING (11.3995407 47.2589846, 11.3984975 47.2590542, 11.3984077 47.2590602)",0.428571426,3.4472049600000005,34.472049600000005
570,1.341614904,,1.08695652,,0.0012934029707606864,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.399059 47.2601036, 11.399184 47.2600389, 11.3995742 47.2592938, 11.3995719 47.2592019, 11.3995512 47.2590815, 11.3995407 47.2589846)",0.357142855,3.3757763890000003,33.75776389000001
571,1.341614904,,1.08695652,1.704968946,0.0011506431338300462,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.399059 47.2601036, 11.3990156 47.2601203, 11.3989835 47.260136, 11.3989594 47.2601524, 11.3989403 47.2601682, 11.3984273 47.2607131, 11.3983964 47.2607553, 11.3983679 47.2608042, 11.3983481 47.2608539, 11.3983362 47.2608963, 11.3983241 47.2609547)",0.357142855,4.7857142800000005,47.857142800000005
572,1.341614904,,1.08695652,1.704968946,0.0009057866912251442,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3983241 47.2609547, 11.3974414 47.2607515)",0.28571428399999993,5.009316764,50.093167640000004
573,1.341614904,,1.08695652,1.704968946,0.0011506431338300462,,0.29503105500000004,,0.0005130178273695011,"LINESTRING (11.3983241 47.2609547, 11.3983362 47.2608963, 11.3983481 47.2608539, 11.3983679 47.2608042, 11.3983964 47.2607553, 11.3984273 47.2607131, 11.3989403 47.2601682, 11.3989594 47.2601524, 11.3989835 47.260136, 11.3990156 47.2601203, 11.399059 47.2601036)",0.28571428399999993,4.714285709,47.14285709000001
574,1.341614904,1.8726708060000001,1.08695652,,0.0013514686298069926,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3981389 47.263006, 11.3981414 47.2629202, 11.3981562 47.2624088, 11.3981781 47.2616551)",0.28571428399999993,5.1770186240000005,51.77018624
575,1.341614904,1.8726708060000001,1.08695652,,0.0016905995804180143,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3981389 47.263006, 11.3981295 47.2631124, 11.3981 47.2634484, 11.3980789 47.263688, 11.3980458 47.2640647, 11.3980373 47.264162, 11.3980287 47.2642592, 11.3980249 47.2643028, 11.3980212 47.2643439, 11.3979993 47.2645936, 11.3979908 47.2646901)",0.357142855,5.248447195000001,52.48447195000001
576,1.006211178,,1.08695652,,0.0009354170118095515,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3981389 47.263006, 11.3980451 47.2629983, 11.3972066 47.2629297)",0.357142855,2.7453416080000004,27.453416080000004
577,1.006211178,,1.08695652,1.326086958,0.0015922775952371066,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3981389 47.263006, 11.3981942 47.2630111, 11.3982414 47.2630142, 11.3994977 47.2631082, 11.3997265 47.2631277)",0.428571426,4.142857137,41.42857137
578,1.341614904,,1.08695652,1.704968946,0.0007154552117351727,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3981781 47.2616551, 11.3983241 47.2609547)",0.28571428399999993,5.009316764,50.093167640000004
579,1.341614904,,1.08695652,,0.0011706635387979845,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3981781 47.2616551, 11.3990482 47.2617862, 11.3992162 47.2618115, 11.3993357 47.2618295)",0.357142855,3.3757763890000003,33.75776389000001
580,1.341614904,,1.08695652,,0.0009026213746223321,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3979801 47.2650698, 11.3975731 47.2651236, 11.3975481 47.2651266, 11.3973264 47.2651531, 11.3972442 47.2651491, 11.3970904 47.2651004)",0.499999997,3.2236024760000004,32.23602476000001
581,1.341614904,,1.08695652,,0.0007194102709059421,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3979801 47.2650698, 11.3981254 47.26505, 11.3983415 47.2650205, 11.3985575 47.264991, 11.3986929 47.2649725)",0.428571426,3.152173905,31.52173905
582,1.341614904,1.8726708060000001,1.08695652,,0.0006138354952336762,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3964174 47.2628819, 11.3964657 47.2630413, 11.3965956 47.2634693)",0.499999997,5.096273282,50.96273282
583,1.006211178,,,,0.00047653902209063965,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3964174 47.2628819, 11.3964123 47.262868, 11.396375 47.2627666, 11.3964244 47.2625407, 11.3964432 47.2624197)",0.357142855,1.6583850880000002,16.58385088
584,1.006211178,,1.08695652,,0.00047516086916701703,,0.29503105500000004,,0.0010260356547390022,"LINESTRING (11.3964174 47.2628819, 11.3960237 47.2628195, 11.3959481 47.2628075)",0.5714285679999999,2.959627321,29.59627321
585,1.006211178,,1.08695652,,0.0007906462426525601,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3964174 47.2628819, 11.3966285 47.2628947, 11.3972066 47.2629297)",0.499999997,2.8881987500000004,28.881987500000005
586,1.006211178,,1.08695652,,0.0001238882157421882,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3947906 47.2626696, 11.3949141 47.2626794)",0.428571426,2.816770179,28.167701790000002
587,1.006211178,,1.08695652,,7.923338942664648e-05,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3947906 47.2626696, 11.3947114 47.2626673)",0.428571426,2.816770179,28.167701790000002
588,1.006211178,,1.08695652,,0.0001608997401791616,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3947906 47.2626696, 11.3947898 47.2626298, 11.3947982 47.262509)",0.357142855,3.0403726630000003,30.40372663
589,1.341614904,,1.08695652,,0.00023121587685352967,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3947906 47.2626696, 11.3947872 47.2627505, 11.3947839 47.26281, 11.3947808 47.2629006)",0.357142855,3.0807453340000004,30.807453340000002
590,1.006211178,,1.08695652,,0.0002379289179578145,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3951716 47.2612319, 11.3951 47.2614588)",0.357142855,2.7453416080000004,27.453416080000004
591,1.006211178,,1.08695652,,0.0005989130928453382,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3951716 47.2612319, 11.3951793 47.2612122, 11.3952039 47.2611374, 11.3952576 47.2609882, 11.3953071 47.2608531, 11.3953625 47.2607141, 11.3953822 47.2606715)",0.357142855,2.7453416080000004,27.453416080000004
592,1.341614904,,1.08695652,,0.0019789137411520335,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3951716 47.2612319, 11.3952723 47.2612462, 11.396844 47.2614688, 11.3971307 47.2615112)",0.28571428399999993,3.304347818,33.04347818
593,1.006211178,,1.08695652,,0.00046678501094915315,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3956455 47.2602894, 11.3954697 47.2605027, 11.3954262 47.2605762, 11.3953822 47.2606715)",0.428571426,2.816770179,28.167701790000002
594,1.006211178,,1.08695652,,0.00033046842842418436,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3956455 47.2602894, 11.3955438 47.2602432, 11.3954198 47.2602179, 11.3953288 47.260203)",0.357142855,3.0403726630000003,30.40372663
595,1.006211178,,1.08695652,,0.00010715082827592293,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3937369 47.2598848, 11.3937402 47.2597777)",0.28571428399999993,2.968944092,29.689440920000003
596,1.006211178,1.8726708060000001,1.08695652,,2.2016584657360713e-05,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3937802 47.2590763, 11.393795 47.25906)",0.28571428399999993,4.8416148980000004,48.41614898
597,1.341614904,,1.08695652,,0.0003212343848347089,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3930846 47.2584736, 11.3934058 47.2584689)",0.428571426,3.152173905,31.52173905
598,1.341614904,,1.08695652,,1.4001428498662116e-05,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3930846 47.2584736, 11.3930706 47.2584738)",0.428571426,3.152173905,31.52173905
599,1.341614904,,1.08695652,1.704968946,0.00024432144809537784,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3930846 47.2584736, 11.393109 47.2582305)",0.428571426,4.857142851000001,48.571428510000004
600,1.341614904,,1.08695652,1.704968946,0.0006153186491566181,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3945259 47.2573754, 11.3939109 47.2573556)",0.357142855,4.7857142800000005,47.857142800000005
601,1.341614904,,1.08695652,1.704968946,0.00034647012287480466,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3945259 47.2573754, 11.3945397 47.2572848, 11.3945782 47.2570329)",0.28571428399999993,5.009316764,50.093167640000004
602,1.341614904,1.8726708060000001,1.08695652,,0.0004136306081511314,,0.5900621100000001,,0.0003847633705271258,"LINESTRING (11.3958349 47.2583039, 11.3958611 47.2578911)",0.214285713,5.105590053,51.05590053
603,1.006211178,,1.08695652,,0.00021199606128343118,,0.29503105500000004,,0.0005130178273695011,"LINESTRING (11.3958349 47.2583039, 11.3960466 47.2583151)",0.28571428399999993,2.673913037,26.73913037
604,1.006211178,,1.08695652,,0.0008148671146242345,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3958349 47.2583039, 11.3957295 47.2582996, 11.3954242 47.2582866, 11.3950204 47.2582881)",0.357142855,2.7453416080000004,27.453416080000004
605,1.006211178,,1.08695652,,0.00021199606128343118,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3960466 47.2583151, 11.3958349 47.2583039)",0.357142855,2.7453416080000004,27.453416080000004
606,1.006211178,,1.08695652,,0.0008687468129089193,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3960466 47.2583151, 11.3962934 47.2582963, 11.3964677 47.2582561, 11.3967825 47.258187, 11.3969018 47.2581735)",0.357142855,3.0403726630000003,30.40372663
607,1.006211178,,1.08695652,1.326086958,0.00022156310613549306,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3968016 47.2589993, 11.3967931 47.2587779)",0.428571426,4.142857137,41.42857137
608,1.341614904,,1.08695652,,0.00027454444084342453,,0.5900621100000001,,0.0003847633705271258,"LINESTRING (11.3968016 47.2589993, 11.3966132 47.2587996)",0.214285713,3.2329192470000003,32.32919247
609,1.006211178,,1.08695652,1.326086958,0.00011659860326101114,,0.29503105500000004,,0.0005130178273695011,"LINESTRING (11.3968016 47.2589993, 11.3968031 47.2590449, 11.3968154 47.2591148)",0.28571428399999993,3.999999995,39.99999995
610,1.006211178,,1.08695652,1.326086958,0.0006195168291444427,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3969018 47.2581735, 11.3968774 47.2582827, 11.3968386 47.2584232, 11.3967867 47.258611, 11.3967885 47.25867, 11.3967931 47.2587779)",0.499999997,4.214285708,42.14285708
611,1.006211178,0.208074534,1.08695652,1.326086958,0.0007907109710972241,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3969018 47.2581735, 11.3969154 47.2581052, 11.3969676 47.2579168, 11.3970431 47.257731, 11.3971219 47.2575886, 11.397214 47.257455)",0.428571426,4.3509316710000006,43.50931671000001
612,1.341614904,,1.08695652,,0.0014526047104345676,,0.5900621100000001,,0.0007695267410542516,"LINESTRING (11.3969018 47.2581735, 11.3970352 47.2581985, 11.3975248 47.258273, 11.3982359 47.2583812, 11.398336 47.2584026)",0.428571426,3.4472049600000005,34.472049600000005
613,1.341614904,,1.08695652,,0.0006614972789096969,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.398336 47.2584026, 11.3984077 47.2590602)",0.428571426,3.152173905,31.52173905
614,1.341614904,,1.08695652,,0.0004964750901028595,,0.29503105500000004,,0.0005130178273695011,"LINESTRING (11.398336 47.2584026, 11.3984659 47.2581228, 11.3985106 47.2579402)",0.28571428399999993,3.009316763,30.093167630000003
615,1.341614904,,1.08695652,,0.001143088867969542,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.398336 47.2584026, 11.3984293 47.25841, 11.3992655 47.258366, 11.39935 47.2583652, 11.3994776 47.2583682)",0.357142855,3.3757763890000003,33.75776389000001
616,1.341614904,,1.08695652,,0.0015035202326541162,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.391844 47.2573055, 11.3903405 47.2572977)",0.357142855,3.0807453340000004,30.807453340000002
617,1.006211178,,1.08695652,,0.0005732054518213894,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.391844 47.2573055, 11.3918465 47.2567323)",0.499999997,2.8881987500000004,28.881987500000005
618,1.006211178,,1.08695652,,0.0003463219600282288,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.391844 47.2573055, 11.3918401 47.2576518)",0.499999997,2.8881987500000004,28.881987500000005
619,1.341614904,,1.08695652,,0.0011939526021807823,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.391844 47.2573055, 11.3919051 47.2573068, 11.3929638 47.2573326, 11.3930376 47.2573345)",0.428571426,3.152173905,31.52173905
620,1.341614904,,1.08695652,,0.0005190555076381095,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918318 47.258491, 11.3919627 47.2584886, 11.3923508 47.2584835)",0.499999997,3.2236024760000004,32.23602476000001
621,1.341614904,,1.08695652,,0.0003033628465153002,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918318 47.258491, 11.3916887 47.2584886, 11.3915285 47.2584849)",0.499999997,3.2236024760000004,32.23602476000001
622,1.006211178,,1.08695652,,0.0008392465647113086,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918318 47.258491, 11.3918318 47.2583915, 11.3918401 47.2576518)",0.499999997,2.8881987500000004,28.881987500000005
623,1.006211178,,1.08695652,,0.0006066131836486657,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918318 47.258491, 11.3918315 47.2585882, 11.3918279 47.2590976)",0.499999997,2.8881987500000004,28.881987500000005
624,1.341614904,,1.08695652,1.704968946,0.001987453688174309,0.978260868,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3918192 47.2602773, 11.3918008 47.260278, 11.3916826 47.2602825, 11.3912096 47.2603006, 11.3911458 47.260303, 11.3904542 47.2603295, 11.3900001 47.2603469, 11.3899464 47.260349, 11.3898332 47.2603533)",0.499999997,5.9068322900000005,59.068322900000005
625,1.341614904,1.8726708060000001,1.08695652,,0.0012503046245384785,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.3918192 47.2602773, 11.3919064 47.2602423, 11.3929152 47.2596771)",0.357142855,5.248447195000001,52.48447195000001
626,1.006211178,,1.08695652,,0.0004017440110769199,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3918192 47.2602773, 11.3917954 47.260359, 11.3917068 47.260663)",0.428571426,2.816770179,28.167701790000002
627,1.006211178,,1.08695652,,0.00048441449487216014,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3918192 47.2602773, 11.3918202 47.2601778, 11.3918229 47.2597929)",0.428571426,2.816770179,28.167701790000002
628,1.341614904,,1.08695652,,0.000350518505165859,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3900231 47.2584411, 11.3901948 47.2584538, 11.3903731 47.258458)",0.499999997,3.2236024760000004,32.23602476000001
629,1.341614904,,1.08695652,,0.0005997566165166274,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3900231 47.2584411, 11.3898167 47.2584207, 11.3894253 47.2583934)",0.499999997,3.2236024760000004,32.23602476000001
630,1.341614904,,1.08695652,,0.0022284895481245294,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3900231 47.2584411, 11.3900044 47.2582925, 11.3899458 47.2576501, 11.3899427 47.2576157, 11.3899299 47.257299, 11.389928 47.2571842, 11.3899094 47.2563814, 11.3898399 47.2562325)",0.499999997,3.2236024760000004,32.23602476000001
631,1.341614904,,1.08695652,,0.000976673954175213,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3900231 47.2584411, 11.390033 47.2585342, 11.3899324 47.2594115)",0.499999997,3.2236024760000004,32.23602476000001
632,1.341614904,,1.08695652,,0.0013663988949057172,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3883431 47.2582485, 11.3869968 47.258015)",0.499999997,3.2236024760000004,32.23602476000001
633,1.341614904,,1.08695652,,0.0008661054496991293,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3883431 47.2582485, 11.3882599 47.2573864)",0.357142855,3.0807453340000004,30.807453340000002
634,1.341614904,,1.08695652,1.704968946,0.0007123088094350715,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3883431 47.2582485, 11.3882271 47.2589513)",0.428571426,4.857142851000001,48.571428510000004
635,1.341614904,,1.08695652,,0.001093548751671428,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3883431 47.2582485, 11.388951 47.2583603, 11.3894253 47.2583934)",0.499999997,3.2236024760000004,32.23602476000001
636,1.341614904,,1.08695652,,0.0013663988949057172,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3869968 47.258015, 11.3883431 47.2582485)",0.428571426,3.152173905,31.52173905
637,1.341614904,,1.08695652,,0.0008908736876108229,,0.5900621100000001,,0.0005130178273695011,"LINESTRING (11.3869968 47.258015, 11.3869612 47.258114, 11.3869515 47.25816, 11.3869006 47.2588969)",0.28571428399999993,3.304347818,33.04347818
638,1.341614904,,1.08695652,,0.0009873367973352398,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3869968 47.258015, 11.3870134 47.2579363, 11.3870434 47.2575047, 11.3870637 47.2571435, 11.3870703 47.2570312)",0.357142855,3.0807453340000004,30.807453340000002
639,1.341614904,,1.08695652,1.704968946,0.0007123088094350715,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3882271 47.2589513, 11.3883431 47.2582485)",0.499999997,4.928571422,49.28571422
640,1.341614904,,1.08695652,1.704968946,0.00035169114290931557,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3882271 47.2589513, 11.3881756 47.2592992)",0.428571426,4.857142851000001,48.571428510000004
641,1.341614904,,1.08695652,,0.0013276150081999846,,0.5900621100000001,,0.0003847633705271258,"LINESTRING (11.3869006 47.2588969, 11.3882271 47.2589513)",0.214285713,3.2329192470000003,32.32919247
642,1.341614904,,1.08695652,,0.001421490645666666,,0.5900621100000001,,0.0003847633705271258,"LINESTRING (11.3869006 47.2588969, 11.3868684 47.2593167, 11.3867762 47.2603129)",0.214285713,3.2329192470000003,32.32919247
643,1.341614904,,1.08695652,1.704968946,0.00035169114290931557,,0.29503105500000004,,0.0006412722842118764,"LINESTRING (11.3881756 47.2592992, 11.3882271 47.2589513)",0.357142855,4.7857142800000005,47.857142800000005
644,1.341614904,,1.08695652,,0.0017603856196856458,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3881756 47.2592992, 11.3899324 47.2594115)",0.428571426,3.152173905,31.52173905
645,1.341614904,,1.08695652,1.704968946,0.0010157319609601903,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3881756 47.2592992, 11.3881402 47.2595238, 11.3880098 47.2603013)",0.499999997,4.928571422,49.28571422
646,1.341614904,,1.08695652,,0.0017603856196856458,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3899324 47.2594115, 11.3881756 47.2592992)",0.428571426,3.152173905,31.52173905
647,1.341614904,,1.08695652,,0.000976673954175213,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3899324 47.2594115, 11.390033 47.2585342, 11.3900231 47.2584411)",0.499999997,3.2236024760000004,32.23602476000001
648,1.341614904,,1.08695652,,0.0009470099728510834,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3899324 47.2594115, 11.389842 47.2602695, 11.3898332 47.2603533)",0.499999997,3.2236024760000004,32.23602476000001
649,1.341614904,,1.08695652,1.704968946,0.0006601362056397077,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3878864 47.2609498, 11.3880098 47.2603013)",0.499999997,4.928571422,49.28571422
650,1.341614904,1.8726708060000001,1.08695652,,0.0017354944483419948,,0.5900621100000001,,0.0007695267410542516,"LINESTRING (11.3878864 47.2609498, 11.3879706 47.2609567, 11.3895001 47.261082, 11.3896161 47.2610915)",0.428571426,5.319875766000001,53.19875766000001
651,1.006211178,,1.08695652,,0.0009457278009682344,,0.29503105500000004,0.086956522,0.0005130178273695011,"LINESTRING (11.3878864 47.2609498, 11.3877874 47.2609425, 11.3869432 47.2608807)",0.28571428399999993,2.760869559,27.60869559
652,1.341614904,,1.08695652,,0.0007694619328246102,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3896161 47.2610915, 11.3896351 47.2610268, 11.3898144 47.2604173, 11.3898332 47.2603533)",0.499999997,3.2236024760000004,32.23602476000001
653,1.341614904,,1.08695652,,0.0011186512638842652,,0.29503105500000004,,0.0008977811978966269,"LINESTRING (11.3896161 47.2610915, 11.3895935 47.2611703, 11.3893274 47.2620981, 11.3893077 47.2621668)",0.499999997,3.2236024760000004,32.23602476000001
654,1.341614904,1.8726708060000001,1.08695652,,0.0019226936150587494,,0.5900621100000001,,0.0007695267410542516,"LINESTRING (11.3896161 47.2610915, 11.3897056 47.2610994, 11.3913867 47.2612478, 11.3915311 47.2612631)",0.428571426,5.319875766000001,53.19875766000001
655,1.341614904,,1.08695652,,0.0010342485702455925,,0.5900621100000001,,0.0007695267410542516,"LINESTRING (11.387743 47.2619725, 11.3877385 47.2619033, 11.3878864 47.2609498)",0.428571426,3.4472049600000005,34.472049600000005
656,1.006211178,,1.08695652,,0.000589702431167095,,0.5900621100000001,,0.0006412722842118764,"LINESTRING (11.387743 47.2619725, 11.3876721 47.2619933, 11.3872483 47.2619388, 11.3871664 47.2619052)",0.357142855,3.0403726630000003,30.40372663
657,1.341614904,,1.08695652,,0.0011186512638842652,,0.29503105500000004,,0.0007695267410542516,"LINESTRING (11.3893077 47.2621668, 11.3893274 47.2620981, 11.3895935 47.2611703, 11.3896161 47.2610915)",0.428571426,3.152173905,31.52173905
